Solidity;Eccentricity;EquivDiameter;Extrema;FilledArea;Extent;Orientation;EulerNumber;microorganism
0,268082352;0,983139606;0,155824915;0,447779862;0,016480909;0,101610407;0,672820435;0,978180598;Five
0,251830223;0,973522574;0,321758402;0,357723577;0,058020251;0,110531884;0,311303622;0,910372608;Five
0,397664772;0,963611893;0,223797319;0,597873671;0,031613541;0,167489193;0,254729247;0,9483048;Five
0,517983135;0,990003671;0,152788335;0,711069418;0,017638476;0,203232242;0,10859303;0,960725076;Five
0,211331428;0,857689955;0,183150038;0,862414009;0,022455017;0,190796608;0,50651215;0,955354146;Five
0,141141904;0,881671357;0,168935544;0,151969981;0,019403654;0,110712329;0,468436961;0,975159449;Five
0,237442343;0,852551083;0,381196551;0,297686054;0,080869993;0,164602081;0,309605672;0,904330312;Five
0,230431396;0,866890983;0,293025433;0,46028768;0,048888337;0,213457431;0,397907979;0,92346425;Five
0,017940246;0,711073045;0,442249685;0,470919325;0,109982126;0,023086972;0,141380509;0,770057066;Five
0,133067306;0,921179493;0,335707536;0,75547217;0,063471014;0,08724101;0,760186307;0,875797247;Five
0,182212554;0,840193319;0,250098742;0,715447154;0,040071317;0,138407553;0,890406472;0,88788184;Five
0,558527678;0,64917411;0,217663598;0,689180738;0,049535865;0,480906264;0,843103416;0,917086271;Five
0,197549714;0,970855255;0,242680055;0,851782364;0,035188249;0,087406417;0,74552979;0,936555891;Five
0,328882011;0,944965129;0,158205846;0,868042527;0,018166255;0,236870106;0,105372608;0,943605237;Five
0,141141904;0,881671357;0,168935544;0,151969981;0,019403654;0,110712329;0,468436961;0,975159449;Five
0,237442343;0,852551083;0,381196551;0,297686054;0,080869993;0,164602081;0,309605672;0,904330312;Five
0,230431396;0,866890983;0,293025433;0,46028768;0,048888337;0,213457431;0,397907979;0,92346425;Five
0,017940246;0,711073045;0,442249685;0,470919325;0,109982126;0,023086972;0,141380509;0,770057066;Five
0,133067306;0,921179493;0,335707536;0,75547217;0,063471014;0,08724101;0,760186307;0,875797247;Five
0,182212554;0,840193319;0,250098742;0,715447154;0,040071317;0,138407553;0,890406472;0,88788184;Five
0,558527678;0,64917411;0,217663598;0,689180738;0,049535865;0,480906264;0,843103416;0,917086271;Five
0,197549714;0,970855255;0,242680055;0,851782364;0,035188249;0,087406417;0,74552979;0,936555891;Five
0,328882011;0,944965129;0,158205846;0,868042527;0,018166255;0,236870106;0,105372608;0,943605237;Five
0,141141904;0,881671357;0,168935544;0,151969981;0,019403654;0,110712329;0,468436961;0,975159449;Five
0,237442343;0,852551083;0,381196551;0,297686054;0,080869993;0,164602081;0,309605672;0,904330312;Five
0,230431396;0,866890983;0,293025433;0,46028768;0,048888337;0,213457431;0,397907979;0,92346425;Five
0,017940246;0,711073045;0,442249685;0,470919325;0,109982126;0,023086972;0,141380509;0,770057066;Five
0,133067306;0,921179493;0,335707536;0,75547217;0,063471014;0,08724101;0,760186307;0,875797247;Five
0,182212554;0,840193319;0,250098742;0,715447154;0,040071317;0,138407553;0,890406472;0,88788184;Five
0,558527678;0,64917411;0,217663598;0,689180738;0,049535865;0,480906264;0,843103416;0,917086271;Five
0,197549714;0,970855255;0,242680055;0,851782364;0,035188249;0,087406417;0,74552979;0,936555891;Five
0,328882011;0,944965129;0,158205846;0,868042527;0,018166255;0,236870106;0,105372608;0,943605237;Five
0,141141904;0,881671357;0,168935544;0,151969981;0,019403654;0,110712329;0,468436961;0,975159449;Five
0,237442343;0,852551083;0,381196551;0,297686054;0,080869993;0,164602081;0,309605672;0,904330312;Five
0,230431396;0,866890983;0,293025433;0,46028768;0,048888337;0,213457431;0,397907979;0,92346425;Five
0,017940246;0,711073045;0,442249685;0,470919325;0,109982126;0,023086972;0,141380509;0,770057066;Five
0,133067306;0,921179493;0,335707536;0,75547217;0,063471014;0,08724101;0,760186307;0,875797247;Five
0,182212554;0,840193319;0,250098742;0,715447154;0,040071317;0,138407553;0,890406472;0,88788184;Five
0,558527678;0,64917411;0,217663598;0,689180738;0,049535865;0,480906264;0,843103416;0,917086271;Five
0,197549714;0,970855255;0,242680055;0,851782364;0,035188249;0,087406417;0,74552979;0,936555891;Five
0,328882011;0,944965129;0,158205846;0,868042527;0,018166255;0,236870106;0,105372608;0,943605237;Five
0,341176901;0,949455524;0,223414346;0,160725453;0,030726517;0,187037348;0,808965599;0,961396442;Five
0,252047528;0,995497369;0,184120199;0,414008755;0,0218341;0,060708148;0,663081177;0,972473985;Five
0,159109598;0,969631714;0,222140205;0,437148218;0,032119145;0,069668722;0,290529361;0,955018463;Five
0,235383663;0,969582773;0,311438301;0,574734209;0,056090973;0,129030454;0,892589073;0,9224572;Five
0,209146941;0,991520861;0,17536008;0,457786116;0,019949174;0,103132156;0,4034369;0,970459886;Five
0,239180783;0,99192463;0,20364571;0,654158849;0,025528556;0,061784801;0,7500571;0,973145351;Five
0,099686966;0,834711856;0,32286607;0,761100688;0,060521659;0,066957543;0,621820104;0,911715341;Five
0,202970903;0,989636608;0,252458024;0,754221388;0,039605629;0,071268663;0,293660653;0,905001678;Five
0,367996917;0,830233696;0,174228128;0,87054409;0,022051421;0,376489043;0,509321455;0,962403491;Five
0,341176901;0,949455524;0,223414346;0,160725453;0,030726517;0,187037348;0,808965599;0,961396442;Five
0,252047528;0,995497369;0,184120199;0,414008755;0,0218341;0,060708148;0,663081177;0,972473985;Five
0,159109598;0,969631714;0,222140205;0,437148218;0,032119145;0,069668722;0,290529361;0,955018463;Five
0,235383663;0,969582773;0,311438301;0,574734209;0,056090973;0,129030454;0,892589073;0,9224572;Five
0,209146941;0,991520861;0,17536008;0,457786116;0,019949174;0,103132156;0,4034369;0,970459886;Five
0,239180783;0,99192463;0,20364571;0,654158849;0,025528556;0,061784801;0,7500571;0,973145351;Five
0,099686966;0,834711856;0,32286607;0,761100688;0,060521659;0,066957543;0,621820104;0,911715341;Five
0,202970903;0,989636608;0,252458024;0,754221388;0,039605629;0,071268663;0,293660653;0,905001678;Five
0,367996917;0,830233696;0,174228128;0,87054409;0,022051421;0,376489043;0,509321455;0,962403491;Five
0,341176901;0,949455524;0,223414346;0,160725453;0,030726517;0,187037348;0,808965599;0,961396442;Five
0,252047528;0,995497369;0,184120199;0,414008755;0,0218341;0,060708148;0,663081177;0,972473985;Five
0,159109598;0,969631714;0,222140205;0,437148218;0,032119145;0,069668722;0,290529361;0,955018463;Five
0,235383663;0,969582773;0,311438301;0,574734209;0,056090973;0,129030454;0,892589073;0,9224572;Five
0,209146941;0,991520861;0,17536008;0,457786116;0,019949174;0,103132156;0,4034369;0,970459886;Five
0,239180783;0,99192463;0,20364571;0,654158849;0,025528556;0,061784801;0,7500571;0,973145351;Five
0,099686966;0,834711856;0,32286607;0,761100688;0,060521659;0,066957543;0,621820104;0,911715341;Five
0,202970903;0,989636608;0,252458024;0,754221388;0,039605629;0,071268663;0,293660653;0,905001678;Five
0,367996917;0,830233696;0,174228128;0,87054409;0,022051421;0,376489043;0,509321455;0,962403491;Five
0,312652757;0,943325584;0,245714879;0,048155097;0,036638533;0,179413567;0,288829183;0,945955018;Five
0,337905889;0,988975896;0,157406253;0,159474672;0,019044409;0,13830079;0,113417815;0,9741524;Five
0,184271233;0,865532852;0,181675488;0,306441526;0,021235359;0,183804384;0,484925681;0,974488083;Five
0,234754623;0,84379053;0,142468527;0,297060663;0,014538326;0,196811425;0,976697198;0,977509231;Five
0,312401141;0,996158081;0,160743302;0,504690432;0,018059812;0,111091262;0,143924648;0,962067808;Five
0,140341306;0,834320323;0,209349354;0,69043152;0,030309616;0,112375426;0,918846018;0,914400806;Five
0,492078088;0,618255231;0,191120512;0,697310819;0,044098406;0,407345054;0,866808422;0,953004364;Five
0,399265966;0,588559892;0,271814722;0,766103815;0,04607647;0,409705869;0,886994974;0,934206109;Five
0,183001714;0,93003793;0,136764882;0,830519074;0,013997241;0,150046224;0,50010952;0,961396442;Five
0,341176901;0,949455524;0,223414346;0,160725453;0,030726517;0,187037348;0,808965599;0,961396442;Five
0,252047528;0,995497369;0,184120199;0,414008755;0,0218341;0,060708148;0,663081177;0,972473985;Five
0,159109598;0,969631714;0,222140205;0,437148218;0,032119145;0,069668722;0,290529361;0,955018463;Five
0,235383663;0,969582773;0,311438301;0,574734209;0,056090973;0,129030454;0,892589073;0,9224572;Five
0,209146941;0,991520861;0,17536008;0,457786116;0,019949174;0,103132156;0,4034369;0,970459886;Five
0,239180783;0,99192463;0,20364571;0,654158849;0,025528556;0,061784801;0,7500571;0,973145351;Five
0,099686966;0,834711856;0,32286607;0,761100688;0,060521659;0,066957543;0,621820104;0,911715341;Five
0,202970903;0,989636608;0,252458024;0,754221388;0,039605629;0,071268663;0,293660653;0,905001678;Five
0,367996917;0,830233696;0,174228128;0,87054409;0,022051421;0,376489043;0,509321455;0,962403491;Five
0,312652757;0,943325584;0,245714879;0,048155097;0,036638533;0,179413567;0,288829183;0,945955018;Five
0,337905889;0,988975896;0,157406253;0,159474672;0,019044409;0,13830079;0,113417815;0,9741524;Five
0,184271233;0,865532852;0,181675488;0,306441526;0,021235359;0,183804384;0,484925681;0,974488083;Five
0,234754623;0,84379053;0,142468527;0,297060663;0,014538326;0,196811425;0,976697198;0,977509231;Five
0,312401141;0,996158081;0,160743302;0,504690432;0,018059812;0,111091262;0,143924648;0,962067808;Five
0,140341306;0,834320323;0,209349354;0,69043152;0,030309616;0,112375426;0,918846018;0,914400806;Five
0,492078088;0,618255231;0,191120512;0,697310819;0,044098406;0,407345054;0,866808422;0,953004364;Five
0,399265966;0,588559892;0,271814722;0,766103815;0,04607647;0,409705869;0,886994974;0,934206109;Five
0,183001714;0,93003793;0,136764882;0,830519074;0,013997241;0,150046224;0,50010952;0,961396442;Five
0,312652757;0,943325584;0,245714879;0,048155097;0,036638533;0,179413567;0,288829183;0,945955018;Five
0,337905889;0,988975896;0,157406253;0,159474672;0,019044409;0,13830079;0,113417815;0,9741524;Five
0,184271233;0,865532852;0,181675488;0,306441526;0,021235359;0,183804384;0,484925681;0,974488083;Five
0,234754623;0,84379053;0,142468527;0,297060663;0,014538326;0,196811425;0,976697198;0,977509231;Five
0,312401141;0,996158081;0,160743302;0,504690432;0,018059812;0,111091262;0,143924648;0,962067808;Five
0,140341306;0,834320323;0,209349354;0,69043152;0,030309616;0,112375426;0,918846018;0,914400806;Five
0,492078088;0,618255231;0,191120512;0,697310819;0,044098406;0,407345054;0,866808422;0,953004364;Five
0,399265966;0,588559892;0,271814722;0,766103815;0,04607647;0,409705869;0,886994974;0,934206109;Five
0,183001714;0,93003793;0,136764882;0,830519074;0,013997241;0,150046224;0,50010952;0,961396442;Five
0,312652757;0,943325584;0,245714879;0,048155097;0,036638533;0,179413567;0,288829183;0,945955018;Five
0,337905889;0,988975896;0,157406253;0,159474672;0,019044409;0,13830079;0,113417815;0,9741524;Five
0,184271233;0,865532852;0,181675488;0,306441526;0,021235359;0,183804384;0,484925681;0,974488083;Five
0,234754623;0,84379053;0,142468527;0,297060663;0,014538326;0,196811425;0,976697198;0,977509231;Five
0,312401141;0,996158081;0,160743302;0,504690432;0,018059812;0,111091262;0,143924648;0,962067808;Five
0,140341306;0,834320323;0,209349354;0,69043152;0,030309616;0,112375426;0,918846018;0,914400806;Five
0,492078088;0,618255231;0,191120512;0,697310819;0,044098406;0,407345054;0,866808422;0,953004364;Five
0,399265966;0,588559892;0,271814722;0,766103815;0,04607647;0,409705869;0,886994974;0,934206109;Five
0,183001714;0,93003793;0,136764882;0,830519074;0,013997241;0,150046224;0,50010952;0,961396442;Five
0,533880713;0,983910437;0,183671105;0,470293934;0,021022473;0,226990769;0,692974677;0,984222894;Five
0,219303091;0,970512664;0,157673077;0,571607255;0,016667184;0,117039916;0,627299446;0,979187647;Five
0,639365149;0,989416371;0,165752972;0,502814259;0,017771529;0,257350557;0,370018261;0,985565626;Five
0,162369174;0,938296831;0,183150038;0,543464665;0,021159962;0,077224836;0,278163518;0,980866062;Five
0,192654633;0,446983972;0,176119298;0,666666667;0,02111561;0,156903115;0,747663369;0,977173548;Five
0,404355479;0,758228313;0,179830544;0,636647905;0,032815459;0,4025332;0,484673328;0,978180598;Five
0,166360724;0,941465802;0,206631968;0,756097561;0,029045606;0,102963741;0,172133568;0,956361195;Five
0,201072343;0,426110363;0,215427781;0,89180738;0,028189628;0,136242219;0,272861881;0,951661631;Five
0,262455295;0,918671235;0,171972124;0,909318324;0,020472518;0,219742915;0,087416008;0,96441759;Five
0,343281329;0,991435214;0,114569967;0,470919325;0,00972622;0,112476174;0,690438336;0,994964753;Five
0,251875971;0,973950814;0,119888882;0,562851782;0,010693076;0,122307392;0,625955793;0,985565626;Five
0,566430719;0,96353848;0,129213076;0,481550969;0,011912735;0,296221312;0,854943385;0,987579725;Five
0,557395405;0,99850728;0,096224682;0,486554096;0,007455438;0,132670922;0,373734476;0,995971803;Five
0,176997233;0,9593295;0,146515935;0,552845528;0,014600418;0,086287661;0,320959319;0,982880161;Five
0,37917097;0,829597455;0,141515335;0,637898687;0,0269611;0,336355177;0,490612811;0,978851964;Five
0,35734897;0,706913006;0,10481277;0,652282677;0,023328736;0,280342195;0,813092932;0,990936556;Five
0,176208073;0,954459807;0,149232736;0,751719825;0,015469701;0,102972763;0,129684264;0,973481034;Five
0,25990482;0,912247645;0,125011776;0,909943715;0,011673238;0,227923066;0,064358316;0,976166499;Five
0,343281329;0,991435214;0,114569967;0,470919325;0,00972622;0,112476174;0,690438336;0,994964753;Five
0,251875971;0,973950814;0,119888882;0,562851782;0,010693076;0,122307392;0,625955793;0,985565626;Five
0,566430719;0,96353848;0,129213076;0,481550969;0,011912735;0,296221312;0,854943385;0,987579725;Five
0,557395405;0,99850728;0,096224682;0,486554096;0,007455438;0,132670922;0,373734476;0,995971803;Five
0,176997233;0,9593295;0,146515935;0,552845528;0,014600418;0,086287661;0,320959319;0,982880161;Five
0,37917097;0,829597455;0,141515335;0,637898687;0,0269611;0,336355177;0,490612811;0,978851964;Five
0,35734897;0,706913006;0,10481277;0,652282677;0,023328736;0,280342195;0,813092932;0,990936556;Five
0,176208073;0,954459807;0,149232736;0,751719825;0,015469701;0,102972763;0,129684264;0,973481034;Five
0,25990482;0,912247645;0,125011776;0,909943715;0,011673238;0,227923066;0,064358316;0,976166499;Five
0,343281329;0,991435214;0,114569967;0,470919325;0,00972622;0,112476174;0,690438336;0,994964753;Five
0,251875971;0,973950814;0,119888882;0,562851782;0,010693076;0,122307392;0,625955793;0,985565626;Five
0,566430719;0,96353848;0,129213076;0,481550969;0,011912735;0,296221312;0,854943385;0,987579725;Five
0,557395405;0,99850728;0,096224682;0,486554096;0,007455438;0,132670922;0,373734476;0,995971803;Five
0,176997233;0,9593295;0,146515935;0,552845528;0,014600418;0,086287661;0,320959319;0,982880161;Five
0,37917097;0,829597455;0,141515335;0,637898687;0,0269611;0,336355177;0,490612811;0,978851964;Five
0,35734897;0,706913006;0,10481277;0,652282677;0,023328736;0,280342195;0,813092932;0,990936556;Five
0,176208073;0,954459807;0,149232736;0,751719825;0,015469701;0,102972763;0,129684264;0,973481034;Five
0,25990482;0,912247645;0,125011776;0,909943715;0,011673238;0,227923066;0,064358316;0,976166499;Five
0,298230565;0,978404503;0,106920442;0,073170732;0,009641953;0,275801008;0,998831824;0,975495133;Five
0,305172889;0,974097639;0,137535511;0,133208255;0,014693555;0,205788539;0,899024347;0,950654582;Five
0,265646248;0,965802031;0,157326089;0,192620388;0,018685164;0,136800093;0,812442831;0,957703927;Five
0,357566275;0,994897834;0,109697805;0,198248906;0,010249564;0,150467261;0,900724525;0,966767372;Five
0,317971012;0,963416126;0,138126209;0,298311445;0,013957325;0,316656652;0,964960286;0,976837865;Five
0,421453954;0,996659733;0,126244957;0,387742339;0,011948216;0,175323492;0,911418601;0,96978852;Five
0,269088817;0,97548024;0,147135305;0,429643527;0,015074976;0,253861964;0,989895304;0,976837865;Five
0,242257365;0,856295118;0,106707451;0,518449031;0,009695174;0,210164319;0,054222425;0,964753273;Five
0,302199241;0,976067539;0,160874666;0,713570982;0,019727417;0,208675652;0,428775794;0,946962068;Five
0,298230565;0,978404503;0,106920442;0,073170732;0,009641953;0,275801008;0,998831824;0,975495133;Five
0,305172889;0,974097639;0,137535511;0,133208255;0,014693555;0,205788539;0,899024347;0,950654582;Five
0,265646248;0,965802031;0,157326089;0,192620388;0,018685164;0,136800093;0,812442831;0,957703927;Five
0,357566275;0,994897834;0,109697805;0,198248906;0,010249564;0,150467261;0,900724525;0,966767372;Five
0,317971012;0,963416126;0,138126209;0,298311445;0,013957325;0,316656652;0,964960286;0,976837865;Five
0,421453954;0,996659733;0,126244957;0,387742339;0,011948216;0,175323492;0,911418601;0,96978852;Five
0,269088817;0,97548024;0,147135305;0,429643527;0,015074976;0,253861964;0,989895304;0,976837865;Five
0,242257365;0,856295118;0,106707451;0,518449031;0,009695174;0,210164319;0,054222425;0,964753273;Five
0,302199241;0,976067539;0,160874666;0,713570982;0,019727417;0,208675652;0,428775794;0,946962068;Five
0,298230565;0,978404503;0,106920442;0,073170732;0,009641953;0,275801008;0,998831824;0,975495133;Five
0,305172889;0,974097639;0,137535511;0,133208255;0,014693555;0,205788539;0,899024347;0,950654582;Five
0,265646248;0,965802031;0,157326089;0,192620388;0,018685164;0,136800093;0,812442831;0,957703927;Five
0,357566275;0,994897834;0,109697805;0,198248906;0,010249564;0,150467261;0,900724525;0,966767372;Five
0,317971012;0,963416126;0,138126209;0,298311445;0,013957325;0,316656652;0,964960286;0,976837865;Five
0,421453954;0,996659733;0,126244957;0,387742339;0,011948216;0,175323492;0,911418601;0,96978852;Five
0,269088817;0,97548024;0,147135305;0,429643527;0,015074976;0,253861964;0,989895304;0,976837865;Five
0,242257365;0,856295118;0,106707451;0,518449031;0,009695174;0,210164319;0,054222425;0,964753273;Five
0,302199241;0,976067539;0,160874666;0,713570982;0,019727417;0,208675652;0,428775794;0,946962068;Five
0,298230565;0,978404503;0,106920442;0,073170732;0,009641953;0,275801008;0,998831824;0,975495133;Five
0,305172889;0,974097639;0,137535511;0,133208255;0,014693555;0,205788539;0,899024347;0,950654582;Five
0,265646248;0,965802031;0,157326089;0,192620388;0,018685164;0,136800093;0,812442831;0,957703927;Five
0,357566275;0,994897834;0,109697805;0,198248906;0,010249564;0,150467261;0,900724525;0,966767372;Five
0,317971012;0,963416126;0,138126209;0,298311445;0,013957325;0,316656652;0,964960286;0,976837865;Five
0,421453954;0,996659733;0,126244957;0,387742339;0,011948216;0,175323492;0,911418601;0,96978852;Five
0,269088817;0,97548024;0,147135305;0,429643527;0,015074976;0,253861964;0,989895304;0,976837865;Five
0,242257365;0,856295118;0,106707451;0,518449031;0,009695174;0,210164319;0,054222425;0,964753273;Five
0,302199241;0,976067539;0,160874666;0,713570982;0,019727417;0,208675652;0,428775794;0,946962068;Five
0,223008714;0,973290102;0,10372997;0,211382114;0,008715012;0,112416026;0,620307102;0,982208795;Five
0,506225789;0,962718708;0,116217426;0,127579737;0,010240694;0,2731996;0,856848565;0,983551527;Five
0,175304542;0,962914474;0,139886893;0,210131332;0,013890798;0,086150824;0,328107644;0,976502182;Five
0,273720845;0,854496513;0,112632278;0,288930582;0,009672999;0,255846853;0,48331352;0,986908359;Five
0,337196788;0,665141319;0,107875389;0,303939962;0,0091807;0,274883749;0,781344946;0,986572675;Five
0,309461804;0,980802643;0,100913987;0,403377111;0,008204974;0,210585356;0,0772907;0,984222894;Five
0,261551764;0,911586933;0,11933183;0,559099437;0,010617679;0,221066174;0,06998194;0,982544478;Five
0,298550804;0,973742812;0,119758103;0,693558474;0,010990229;0,197021944;0,890439339;0,965760322;Five
0,356525498;0,950434357;0,115916079;0,711069418;0,010688641;0,218164025;0,860724102;0,96978852;Five
0,223008714;0,973290102;0,10372997;0,211382114;0,008715012;0,112416026;0,620307102;0,982208795;Five
0,506225789;0,962718708;0,116217426;0,127579737;0,010240694;0,2731996;0,856848565;0,983551527;Five
0,175304542;0,962914474;0,139886893;0,210131332;0,013890798;0,086150824;0,328107644;0,976502182;Five
0,273720845;0,854496513;0,112632278;0,288930582;0,009672999;0,255846853;0,48331352;0,986908359;Five
0,337196788;0,665141319;0,107875389;0,303939962;0,0091807;0,274883749;0,781344946;0,986572675;Five
0,309461804;0,980802643;0,100913987;0,403377111;0,008204974;0,210585356;0,0772907;0,984222894;Five
0,261551764;0,911586933;0,11933183;0,559099437;0,010617679;0,221066174;0,06998194;0,982544478;Five
0,298550804;0,973742812;0,119758103;0,693558474;0,010990229;0,197021944;0,890439339;0,965760322;Five
0,356525498;0,950434357;0,115916079;0,711069418;0,010688641;0,218164025;0,860724102;0,96978852;Five
0,223008714;0,973290102;0,10372997;0,211382114;0,008715012;0,112416026;0,620307102;0,982208795;Five
0,506225789;0,962718708;0,116217426;0,127579737;0,010240694;0,2731996;0,856848565;0,983551527;Five
0,175304542;0,962914474;0,139886893;0,210131332;0,013890798;0,086150824;0,328107644;0,976502182;Five
0,273720845;0,854496513;0,112632278;0,288930582;0,009672999;0,255846853;0,48331352;0,986908359;Five
0,337196788;0,665141319;0,107875389;0,303939962;0,0091807;0,274883749;0,781344946;0,986572675;Five
0,309461804;0,980802643;0,100913987;0,403377111;0,008204974;0,210585356;0,0772907;0,984222894;Five
0,261551764;0,911586933;0,11933183;0,559099437;0,010617679;0,221066174;0,06998194;0,982544478;Five
0,298550804;0,973742812;0,119758103;0,693558474;0,010990229;0,197021944;0,890439339;0,965760322;Five
0,356525498;0,950434357;0,115916079;0,711069418;0,010688641;0,218164025;0,860724102;0,96978852;Five
0,384054614;0,997907745;0,11524434;0,103814884;0,010395923;0,088728173;0,224704279;0,978516281;Five
0,425354007;0,997320445;0,116050076;0,104440275;0,010209648;0,084741853;0,254300303;0,980866062;Five
0,21519717;0,987483176;0,109313954;0,218886804;0,009269403;0,099457103;0,352462752;0,988922457;Five
0,192574573;0,96591215;0,172767913;0,297686054;0,019434699;0,073760301;0,217762628;0,970124203;Five
0,289675609;0,877988499;0,097515206;0,529080675;0,008129576;0,245772035;0,517591162;0,982208795;Five
0,208483588;0,91644439;0,1397409;0,596622889;0,013979501;0,133884411;0,287474389;0,970124203;Five
0,108443215;0,91793711;0,278871208;0,816135084;0,046515547;0,064538083;0,744410636;0,894595502;Five
0,131248806;0,839202251;0,189764745;0,779862414;0,024801196;0,102111141;0,903063106;0,930177912;Five
0,431175494;0,679468983;0,172643864;0,750469043;0,020929335;0,380940008;0,891717258;0,946626385;Five
0,223008714;0,973290102;0,10372997;0,211382114;0,008715012;0,112416026;0,620307102;0,982208795;Five
0,506225789;0,962718708;0,116217426;0,127579737;0,010240694;0,2731996;0,856848565;0,983551527;Five
0,175304542;0,962914474;0,139886893;0,210131332;0,013890798;0,086150824;0,328107644;0,976502182;Five
0,273720845;0,854496513;0,112632278;0,288930582;0,009672999;0,255846853;0,48331352;0,986908359;Five
0,337196788;0,665141319;0,107875389;0,303939962;0,0091807;0,274883749;0,781344946;0,986572675;Five
0,309461804;0,980802643;0,100913987;0,403377111;0,008204974;0,210585356;0,0772907;0,984222894;Five
0,261551764;0,911586933;0,11933183;0,559099437;0,010617679;0,221066174;0,06998194;0,982544478;Five
0,298550804;0,973742812;0,119758103;0,693558474;0,010990229;0,197021944;0,890439339;0,965760322;Five
0,356525498;0,950434357;0,115916079;0,711069418;0,010688641;0,218164025;0,860724102;0,96978852;Five
0,249268311;0,987997064;0,078457515;0,144465291;0,005858795;0,116309116;0,595751449;0,984222894;Five
0,313968024;0,970084424;0,065556658;0,237023139;0,004368594;0,257531002;1;0,987915408;Five
0,529557487;0,98446103;0,070450469;0,400875547;0,005038297;0,229381659;0,74763663;0,985901309;Five
0,417267973;0,990811208;0,063251209;0,449656035;0,004106922;0,108461284;0,800884739;0,993622021;Five
0,189132004;0,928618622;0,142237689;0,515322076;0,013837577;0,121508925;0,27604888;0,984222894;Five
0,416570309;0,980790407;0,056764941;0,542839275;0,003463829;0,357647629;0,067592109;0,998657268;Five
0,261357333;0,986492108;0,112598047;0,674171357;0,009570991;0,235591957;0,979347738;0,99026519;Five
0,383780124;0,991422978;0,089027469;0,831769856;0,007220377;0,123860718;0,685861448;0,986908359;Five
0,436001953;0,898605163;0,082401353;0,874921826;0,006546238;0,266372783;0,303794873;0,99462907;Five
0,249268311;0,987997064;0,078457515;0,144465291;0,005858795;0,116309116;0,595751449;0,984222894;Five
0,313968024;0,970084424;0,065556658;0,237023139;0,004368594;0,257531002;1;0,987915408;Five
0,529557487;0,98446103;0,070450469;0,400875547;0,005038297;0,229381659;0,74763663;0,985901309;Five
0,417267973;0,990811208;0,063251209;0,449656035;0,004106922;0,108461284;0,800884739;0,993622021;Five
0,189132004;0,928618622;0,142237689;0,515322076;0,013837577;0,121508925;0,27604888;0,984222894;Five
0,416570309;0,980790407;0,056764941;0,542839275;0,003463829;0,357647629;0,067592109;0,998657268;Five
0,261357333;0,986492108;0,112598047;0,674171357;0,009570991;0,235591957;0,979347738;0,99026519;Five
0,383780124;0,991422978;0,089027469;0,831769856;0,007220377;0,123860718;0,685861448;0,986908359;Five
0,436001953;0,898605163;0,082401353;0,874921826;0,006546238;0,266372783;0,303794873;0,99462907;Five
0,249268311;0,987997064;0,078457515;0,144465291;0,005858795;0,116309116;0,595751449;0,984222894;Five
0,313968024;0,970084424;0,065556658;0,237023139;0,004368594;0,257531002;1;0,987915408;Five
0,529557487;0,98446103;0,070450469;0,400875547;0,005038297;0,229381659;0,74763663;0,985901309;Five
0,417267973;0,990811208;0,063251209;0,449656035;0,004106922;0,108461284;0,800884739;0,993622021;Five
0,189132004;0,928618622;0,142237689;0,515322076;0,013837577;0,121508925;0,27604888;0,984222894;Five
0,416570309;0,980790407;0,056764941;0,542839275;0,003463829;0,357647629;0,067592109;0,998657268;Five
0,261357333;0,986492108;0,112598047;0,674171357;0,009570991;0,235591957;0,979347738;0,99026519;Five
0,383780124;0,991422978;0,089027469;0,831769856;0,007220377;0,123860718;0,685861448;0,986908359;Five
0,436001953;0,898605163;0,082401353;0,874921826;0,006546238;0,266372783;0,303794873;0,99462907;Five
0,249268311;0,987997064;0,078457515;0,144465291;0,005858795;0,116309116;0,595751449;0,984222894;Five
0,313968024;0,970084424;0,065556658;0,237023139;0,004368594;0,257531002;1;0,987915408;Five
0,529557487;0,98446103;0,070450469;0,400875547;0,005038297;0,229381659;0,74763663;0,985901309;Five
0,417267973;0,990811208;0,063251209;0,449656035;0,004106922;0,108461284;0,800884739;0,993622021;Five
0,189132004;0,928618622;0,142237689;0,515322076;0,013837577;0,121508925;0,27604888;0,984222894;Five
0,416570309;0,980790407;0,056764941;0,542839275;0,003463829;0,357647629;0,067592109;0,998657268;Five
0,261357333;0,986492108;0,112598047;0,674171357;0,009570991;0,235591957;0,979347738;0,99026519;Five
0,383780124;0,991422978;0,089027469;0,831769856;0,007220377;0,123860718;0,685861448;0,986908359;Five
0,436001953;0,898605163;0,082401353;0,874921826;0,006546238;0,266372783;0,303794873;0,99462907;Five
0,2219565;0,987984828;0,105602123;0,078173859;0,008927898;0,102450978;0,349965406;0,979859013;Five
0,182738661;0,966303683;0,167286329;0,141963727;0,018902485;0,069094307;0,214755006;0,96978852;Five
0,166715274;0,892891227;0,148870828;0,205128205;0,015412045;0,164391562;0,483526878;0,973481034;Five
0,114150332;0,920359721;0,268097625;0,663539712;0,041854235;0,067706388;0,728009377;0,913058073;Five
0,418445995;0,619907011;0,172618995;0,592870544;0,020241891;0,358655111;0,874055905;0,953340047;Five
0,159052413;0,927125902;0,167896629;0,628517824;0,020778541;0,141514206;0,029274037;0,954011413;Five
0,352957121;0,844769363;0,150369662;0,666666667;0,01689781;0,282477455;0,105816035;0,968445787;Five
